Pipe_ID,Zone_Enc,Zone_Name,Zone_Office,Zone_Road,Block_Enc,Ward_No,Ward_Name,Latitude,Longitude,Pressure,Flow_Rate,Temperature,Vibration,RPM,Operational_Hours,Leakage_Flag,Leakage_Risk_Score,Pressure_Flow_Ratio,Pressure_per_RPM,Flow_x_Vibration,Thermal_Stress,Wear_Factor,Distance_from_Center,RPM_Vibration,Pressure_Zone_Deviation
IND-PIPE-0028,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,1,19,Vishwakarma Nagar,22.68565,75.879825,63.75698018345672,73.39611193420399,98.7240641424286,3.370166711278239,1731.9742742482144,2345,0,9.639131750747268,0.868669604105401,0.0368117360421036,247.35713317790575,332.71655457491056,0.2345469093818763,0.0335115924661083,5837.04204386162,3.757345637262361
IND-PIPE-0029,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,1,19,Vishwakarma Nagar,22.673424,75.862404,53.99361310081195,99.32113587278566,91.47689020911442,2.8927487165878905,1975.14848647262,3006,0,45.32752277197371,0.5436265623633566,0.0273364829010264,287.3110883260522,264.6196567498671,0.3006601320264053,0.03070564742369,5713.608249314185,-6.006021445382409
IND-PIPE-0030,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,3,21,Shyam Nagar,22.742385,75.889508,57.08306250206724,80.2176349889398,99.58433237139252,3.275563302043478,1865.0401097869496,9602,0,23.134572486872564,0.7116023227799532,0.0306068818018713,262.7579413464901,326.19478457423367,0.9603920784156832,0.1095797871280057,6109.056940457271,-3.703252101082917
IND-PIPE-0031,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,0,3,Kalani Nagar,22.734028,75.904712,53.98293387770603,61.45796305954306,104.11711592281156,2.520133832583533,1873.9282775405068,2819,0,7.47502918183703,0.8783715308248956,0.0288073637804771,154.88229198802347,262.38906638809914,0.2819563912782556,0.1171657606991564,4722.550052064817,-5.601064455427355
IND-PIPE-0032,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,1,1,Sirpur,22.70639,75.830562,78.52278184508938,98.81507541136008,104.72816713783814,2.1681550109018084,2355.7724766289584,7794,0,20.2922935662707,0.7946436671911449,0.0333320735727978,214.24640090578043,227.06690036246587,0.7795559111822364,0.0404246547210966,5107.67989974764,18.61954341316676
IND-PIPE-0033,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,0,18,Sant Kabir,22.678042,75.870725,59.86502775262066,90.96500940178224,102.52182532859204,3.2785148112439018,1606.4115363901635,8213,0,31.099981649161577,0.6581104269126089,0.0372663081805817,298.23013062868387,336.1193228155492,0.8214642928585717,0.0380481940673456,5266.644015008224,-0.1346067935736954
IND-PIPE-0034,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,3,21,Shyam Nagar,22.744682,75.900953,49.422890710441,88.07652435824679,97.2935045251888,3.872005117037866,2139.940907280892,4092,0,38.65363364780578,0.5611357334907835,0.0230954463795383,341.03275300604184,376.7209473760778,0.4092818563712742,0.1004136501106739,8285.862143150269,-11.363423892709156
IND-PIPE-0035,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,1,22,Pt. Deendayal Upadhyay,22.743089,75.905385,68.22544912103189,90.7360136175626,90.11589215526205,2.501977529915054,2218.4714321917595,6289,0,22.51056449653072,0.7519113842655362,0.0307533591929531,227.019467225208,225.46793726071397,0.6290258051610322,0.1023333464566895,5550.565674102251,7.439134517881726
IND-PIPE-0036,0,Rajwada,Rajwada Zone Office,Rajwada Chowk - Sarafa Road,0,6,Malharganj,22.726134,75.850469,47.791563500289776,115.91542850873677,97.52392450997633,3.6110970900533976,1957.3546479194545,3591,1,68.12386500844698,0.4122967925164484,0.0244164047158879,418.581866580192,352.1683600085628,0.3591718343668734,0.0313954942631366,7068.197673304435,-12.215854086908545
IND-PIPE-0037,0,Rajwada,Rajwada Zone Office,Rajwada Chowk - Sarafa Road,0,6,Malharganj,22.707733,75.865271,62.08863595004755,112.77642342554168,98.47827564473025,3.0217117044082054,2267.920348096032,8583,0,50.687787475494126,0.5505461918250881,0.0273769031299548,340.777838646255,297.5729581456189,0.8584716943388677,0.0325136636371295,6853.001460507311,2.081218362849235
IND-PIPE-0038,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,1,1,Sirpur,22.703465,75.839496,40.40329876120224,69.69926985495057,98.43535516404992,2.332154239153462,2044.295552161235,3502,0,29.29597109374833,0.5796802900300337,0.0197639223549885,162.54944765812408,229.5664308284157,0.3502700540108021,0.0477174289332007,4767.612538055391,-19.499939670720387
IND-PIPE-0039,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,4,5,Raj Nagar,22.70501,75.823777,46.71813951101569,104.35827489216727,103.09278178488962,2.4342473493239187,2365.1389763468337,9853,1,57.64013538115158,0.4476706335226689,0.0197528093616079,254.03385403627505,250.95333079429676,0.985497099419884,0.0344346713649425,5757.333283954967,-13.185098920906931
IND-PIPE-0040,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,2,5,Raj Nagar,22.695103,75.824781,61.96861235869123,85.7475228463835,109.9283820550742,3.007892386680325,1543.3384085222438,4092,0,23.778910487692272,0.7226868261003829,0.0401523163131172,257.9193211463342,330.65274346354374,0.4092818563712742,0.0487412180553681,4642.195849065386,2.065373926768608
IND-PIPE-0041,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,4,5,Raj Nagar,22.707214,75.836959,67.3846657999541,87.48643724206624,100.61764600920546,2.797768856037948,1895.36742169794,8061,0,20.10177144211214,0.7702297661431773,0.0355522969705079,244.76682944157145,281.50491637240594,0.8062612522504501,0.0286838309662031,5302.79994317544,7.481427368031483
IND-PIPE-0042,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,2,54,Vijay Nagar Area,22.749242,75.883225,61.7136828118997,54.61593752535007,98.9163410542177,2.3435435116208803,1978.4560571446896,2673,0,-7.097745286549632,1.1299571939726067,0.0311928497360899,127.99482601862552,231.81474927089,0.2673534706941388,0.1060786748932986,4636.597855748467,0.9273682087495416
IND-PIPE-0043,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,0,21,Shyam Nagar,22.748764,75.889504,58.8435171761176,77.44421351917705,98.70389093497954,2.1529803593872976,1198.3377846585952,7002,0,18.60069634305945,0.7598180277648019,0.0491042821468232,166.73587065498444,212.50753857811688,0.7003400680136027,0.1031473259628729,2579.99771428164,-1.9427974270325592
IND-PIPE-0044,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,1,22,Pt. Deendayal Upadhyay,22.758811,75.897001,56.98896304410711,67.80764614495152,100.62192383453858,2.576640336036747,1674.2141799264396,8308,0,10.81868310084441,0.8404502719026677,0.0340392306952141,174.71591614878872,259.26650764168943,0.8309661932386477,0.1080004327575435,4313.8477871631485,-3.797351559043051
IND-PIPE-0045,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,3,3,Kalani Nagar,22.745993,75.909533,45.214780096325725,92.42088222339964,95.858531198258,3.096904504165559,1755.920223692364,7659,1,47.20610212707392,0.4892268296548428,0.0257499055075227,286.218646436601,296.86471703058,0.7660532106421284,0.1218024446906175,5437.917249708278,-14.369218236807662
IND-PIPE-0046,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,1,1,Sirpur,22.68937,75.839118,52.801557916052914,96.06620750604208,100.60099279373028,2.996799623698431,2284.461798447005,1499,1,43.26464958998916,0.5496371074746642,0.0231133467501248,287.89117450424226,301.4810173479395,0.1499299859971994,0.027127234827278,6846.0742579394255,-7.10168051586971
IND-PIPE-0047,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,4,3,Kalani Nagar,22.742959,75.911671,55.393612290402125,48.88270473475533,102.254061681659,2.749381021249961,1787.9469961056195,1325,0,-6.510907555646796,1.1331942710419391,0.0309816857553606,134.3971806651019,281.1353765332761,0.1325265053010602,0.1164956989311661,4915.7475380936685,-4.190386042731262
IND-PIPE-0048,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,2,18,Sant Kabir,22.689803,75.869551,70.57122226218915,79.66947703993594,101.04843031787244,3.1009435971457413,1754.5763038082068,7033,0,9.098254777746789,0.8857998825424079,0.0402212327311192,247.050554714939,313.3454829958342,0.7034406881376275,0.0384544558171207,5440.8421549977,10.571587715994797
IND-PIPE-0049,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,1,19,Vishwakarma Nagar,22.683846,75.867961,63.43618289568462,96.82792257191376,102.2877096700239,3.520013359931344,2245.245734196857,1887,0,33.39173967622914,0.655143419989586,0.0282535589075913,340.8355810675342,360.05410459526263,0.1887377475495099,0.0363015697916685,7903.294980701796,3.436548349490259
IND-PIPE-0050,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,2,54,Vijay Nagar Area,22.74191,75.884289,42.36959844637266,77.19981556529832,102.16873804674267,3.197063255217074,1514.6268062629838,4673,0,34.83021711892566,0.548830235510506,0.0279736222754265,246.8126936533504,326.6399182411397,0.4673934786957391,0.0990150940929044,4842.357707670176,-18.416716156777497
IND-PIPE-0051,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,4,18,Sant Kabir,22.672054,75.872974,63.24083969394795,90.93595467503546,91.14051658876778,2.93934566430521,1378.6267797669284,8935,0,27.695114981087517,0.6954436555431338,0.0458723420750002,267.29220410352053,267.8934822777316,0.8936787357471494,0.0360274931769085,4052.2606478029743,3.2412051477535897
IND-PIPE-0052,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,4,22,Pt. Deendayal Upadhyay,22.748845,75.893906,56.14917719583684,85.26748201440626,103.184350791977,3.464036003330345,1891.522309979196,1928,0,29.118304818569413,0.6585062591772985,0.0296846495559483,295.3696276112259,357.4343061236763,0.1928385677135427,0.1037141017144761,6552.301382870516,-4.637137407313318
IND-PIPE-0053,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,1,1,Sirpur,22.708282,75.827983,53.23077999694041,85.1249034792894,96.64492577168774,2.5200748488918525,1565.6879695764933,5403,0,31.894123482348988,0.6253255107259672,0.0339983321653519,214.52112827250377,243.55244671025028,0.5404080816163233,0.0486265769313017,3945.650873342273,-6.672458434982211
IND-PIPE-0054,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,3,3,Kalani Nagar,22.734549,75.916333,66.11676288840867,75.93027532897554,94.5208041849802,2.8875402302223243,1577.0962116021053,6426,0,9.813512440566868,0.8707561495647118,0.0419231001778974,219.2517247042745,272.9326246770969,0.6427285457091418,0.1268599929056736,4553.928757932299,6.5327645552752855
IND-PIPE-0055,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,3,21,Shyam Nagar,22.746791,75.883548,70.30999522495951,61.75128793796436,94.47774086072502,2.899456032199816,2172.0301375063946,8990,0,-8.558707286995144,1.1385994719591683,0.0323706350511198,179.0451443078385,273.9340556472402,0.8991798359671934,0.1094868262817413,6297.705884312712,9.523680621809348
IND-PIPE-0056,0,Rajwada,Rajwada Zone Office,Rajwada Chowk - Sarafa Road,2,6,Malharganj,22.714554,75.849569,69.31280119116198,63.17704778862459,102.16770805236264,2.381523370778577,2262.792151373774,1624,0,-6.135753402537389,1.097119802936473,0.0306315367245576,150.45761580540446,243.3147844655842,0.1624324864972994,0.0285326488032895,5388.892391710977,9.305383603963662
IND-PIPE-0057,0,Rajwada,Rajwada Zone Office,Rajwada Chowk - Sarafa Road,1,8,Juna Risala,22.729913,75.865095,51.607824767773614,90.64028771682976,98.88712536387574,2.790062918857821,2236.6592647556377,5344,1,39.03246294905615,0.569369541669006,0.0230736193707519,252.89210571333075,275.90130163019444,0.534506901380276,0.0397859450868882,6240.420076714503,-8.399592819424704
IND-PIPE-0058,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,0,1,Sirpur,22.701702,75.842915,56.907876241487855,80.29187383278325,91.59015608007294,1.9625201595523485,2332.63299809217,3371,0,23.3839975912954,0.7087624990840271,0.0243964121420163,157.57442104507084,179.74752772368925,0.3371674334866973,0.0433447907687357,4577.839283592919,-2.9953621904347685
IND-PIPE-0059,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,4,3,Kalani Nagar,22.743988,75.902678,63.31263431403564,77.92231633089163,102.39018907596142,3.9560890238314768,2372.3402960044405,5699,0,14.609682016855992,0.812509550153611,0.0266878382303711,308.2676203481646,405.0647031514405,0.5700140028005601,0.114163459587124,9385.189405816283,3.7286359809022542
IND-PIPE-0060,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,2,54,Vijay Nagar Area,22.762721,75.894644,69.75545127122359,73.64164936516471,92.80195934600586,2.5312931057818435,1361.4229373519206,9250,0,3.8861980939411183,0.9472281297373992,0.0512371643264157,186.4085993364453,234.90895989559155,0.9251850370074016,0.0994016472819868,3446.1604953721835,8.969136668073432
IND-PIPE-0061,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,4,5,Raj Nagar,22.705879,75.843506,55.2082576215471,75.42216731778872,100.69910679259104,3.793057065710656,2135.12358797884,6116,0,20.213909696241625,0.7319897089277736,0.0258571717692636,286.08058465594985,381.9574585303894,0.6117223444688937,0.0452837212710537,8098.645611548627,-4.694980810375526
IND-PIPE-0062,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,2,3,Kalani Nagar,22.732332,75.900841,58.14341023336183,95.7036769173221,101.19249462836528,3.0190422528597463,1841.1175401291323,7237,0,37.56026668396027,0.6075357398047957,0.0315804986103596,288.9334443674334,305.5044169553177,0.7238447689537908,0.118094642326931,5558.41164613105,-1.44058809977156
IND-PIPE-0063,0,Rajwada,Rajwada Zone Office,Rajwada Chowk - Sarafa Road,1,8,Juna Risala,22.71307,75.855951,48.93665025993972,74.9713387719796,104.42788540847522,3.2824320660779795,1775.772726202869,9878,0,26.034688512039885,0.6527380267464215,0.0275579466123468,246.08832642194116,342.7774396574958,0.987997599519904,0.0357616887083389,5828.85333855501,-11.0707673272586
IND-PIPE-0064,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,2,54,Vijay Nagar Area,22.760932,75.902358,48.037933759193294,59.88402930047647,108.90842393233426,2.7556001008245343,2168.1243896626115,8627,0,11.846095541283177,0.802182590225023,0.0221564471884863,165.01643717817234,300.1080639685814,0.862872574514903,0.0934948849267251,5974.483786754424,-12.748380843956866
IND-PIPE-0065,2,Kalani Nagar,Kalani Nagar Zone Office,Kalani Nagar Main Road,2,3,Kalani Nagar,22.724867,75.910458,68.12525822394198,91.1547766331026,93.1766183704973,3.1039648459808373,1480.9113560312744,5610,0,23.029518409160616,0.7473579911732522,0.0460022522526194,282.9412222123859,289.2169478893959,0.5611122224444889,0.1182913708362138,4596.696789134888,8.541259890808597
IND-PIPE-0066,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,0,18,Sant Kabir,22.681318,75.863031,73.56240028570824,76.92685004202924,99.73763071968476,3.325244819994218,1474.667418238304,1532,0,3.364449756321008,0.95626417411964,0.0498840612310728,255.80060962072972,331.65203990912795,0.1532306461292258,0.0281730738626419,4903.630193711168,13.562765739513878
IND-PIPE-0067,1,Vijay Nagar,Vijay Nagar Zone Office,AB Road - Scheme No. 54,2,54,Vijay Nagar Area,22.744177,75.889803,59.27989878419666,80.47093798299164,98.61832352477892,3.332276207197092,2190.071823224516,5497,0,21.191039198794986,0.7366621155839504,0.02706755910235,268.1513920115558,328.62349307528604,0.5498099619923985,0.113466027737179,7297.924228583809,-1.5064158189534993
IND-PIPE-0068,4,Rajendra Nagar,Rajendra Nagar Zone Office,Rajendra Nagar - Mahalakshmi Nagar Road,3,19,Vishwakarma Nagar,22.69393,75.865457,70.03532897892023,104.11367459599263,102.1687484298048,3.3873866950371787,2146.3358052532694,4852,0,34.0783456170724,0.6726813026614938,0.0326301823233826,352.6732760978958,346.0850590797214,0.4852970594118824,0.0341785229515243,7270.469349796834,10.035694432725876
IND-PIPE-0069,3,Sirpur,Sirpur Zone Office,Sirpur - Nemawar Road,2,5,Raj Nagar,22.698951,75.838872,63.61636025047634,79.6915916397424,101.07834385466808,2.815833644980412,2041.019796761453,4404,0,16.075231389266058,0.7982818633519684,0.0311689088169204,224.3982649612264,284.61980140487344,0.4404880976195239,0.0321498125486205,5747.172213791982,3.713121818553717
